"BehaviorSpace results (NetLogo 6.1.1)"
"model-1-exp.nlogo"
"experiment-25Sept2021-b"
"09/25/2021 01:36:36:400 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","[step]","number-of-people","number-of-built-systems","max-access-potential","min-access-potential","built-sys-state-min","built-sys-state-max","random-damage-limit","network-radius","seek-capability-when","share-access-potential","capability-call-help","capability-high","capability-low","capability-lim","built-sys-capability-output","built-sys-operation-threshold","sum-access-potential","avg-network-size","avg-built-sys-links-per-person","global-mean-capability-attainment","stdev-global-capability-attainment","capability-good-level-%","capability-acceptable-level-%","capability-unacceptable-level-%","avg-built-sys-state","stdev-built-sys-state","aggr-system-damages","aggr-system-recoveries","aggr-capability-provided","aggr-capability-help","aggr-access-potential-transferred","access-potential-initial-global-mean","access-potential-initial-global-stdev","max-global-mean-capability-attainment","min-global-mean-capability-attainment","max-global-mean-system-state","min-global-mean-system-state","access-potential-final-global-mean","access-potential-final-global-stdev"
"314","872","200","12","1","0","0.3","0.9","29.74","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","102.96999999999996","6.38","5.04","0","0","0","0","100","0.16185637925428875","0.042008044053666906","23699.408255112114","23418.574900000018","71173.5","0","0","0.5148499999999998","0.28752623214387635","0.568125","0","0.5685474421327567","0.16185637925428875","0.5148499999999998","0.2875262321438763"
"315","1091","200","12","1","0","0.3","0.9","25.37","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","103.17000000000003","6.2","5.6","0","0","0","0","100","0.15766554444688113","0.0454372142453429","29195.153198189742","29234.772999999994","94495.5","0","0","0.5158499999999999","0.28660949480532366","0.5925","0","0.598181532584173","0.15766554444688113","0.51585","0.28660949480532366"
"313","1081","200","12","1","0","0.3","0.9","27.4","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","92.5400000000001","5.8","4.79","0","0","0","0","100","0.1606485140551717","0.03860251241398232","25414.83763948488","25221.752200000014","84095.25","0","2774.8808318603024","0.4627000000000002","0.29581283978371276","0.541875","0","0.6671020529081222","0.16064851405517172","0.4627000000000001","0.2958128397837128"
"316","1225","200","12","1","0","0.3","0.9","22.3","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","106.51000000000003","6.405","5.025","0","0","0","0","100","0.17092088925418905","0.03405158729181233","35775.12859304272","36111.60349999995","115642.5","0","70990.09005921514","0.5325500000000001","0.2899921979543103","0.639375","0","0.6193594321101468","0.17092088925418905","0.5325500000000004","3.339027102258766E-16"
"318","831","200","12","1","0","0.3","0.9","30.45","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","95.55999999999997","5.965","4.815","0.0075","0.03683454790815261","0","0","100","0.154958230309703","0.030253074558539747","22491.464474401382","21722.977299999988","68312.25","0","45554.43594350278","0.4777999999999999","0.2744243129126644","0.590625","0.0075","0.5531625736331994","0.15495823030970302","0.47780000000000106","8.904072272690043E-16"
"311","1752","200","12","1","0","0.3","0.9","19.28","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","99.68999999999994","6.075","4.94","0","0","0","0","100","0.15810831124599206","0.04596449159729271","41650.72721248906","42944.80000000001","147483.75","0","4749.082712530706","0.49845000000000006","0.27902575933389956","0.5878125","0","0.6277556636420512","0.15810831124599203","0.4984499999999999","0.2790257593338996"
"319","829","200","12","1","0","0.3","0.9","31.01","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","96.46000000000001","5.995","4.325","0","0","0","0","100","0.16641426805585643","0.035013089810650114","20806.50170760102","20820.829000000012","64869.75","0","1623.0584755127888","0.4823000000000004","0.2926498413603555","0.5409375","0","0.5901662184398399","0.16641426805585643","0.48230000000000023","0.29264984136035543"
"321","903","200","12","1","0","0.3","0.9","27.33","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","96.71999999999987","6.1","5.13","0","0","0","0","100","0.1579129419502614","0.0329686525755882","26091.350120669944","23335.282299999995","81595.24170898435","11323.24170898438","0","0.4836000000000001","0.28146251211954176","0.6125236328125","0","0.5562973894559186","0.1579129419502614","0.4835999999999999","0.28146251211954176"
"310","3000","200","12","1","0","0.3","0.9","2.81","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","90.54000000000003","6.33","5.69","0.5221875","0.1700873514679942","79.5","10.5","10","0.8474517523235493","0.07373622634122103","31137.16488163005","40437.070200000024","312037.5","0","170643.2708325563","0.45270000000000027","0.28450028481585304","0.6121875","0.478125","0.8474517523235492","0.6310592066532802","0.4527000000000022","1.947765809650947E-15"
"320","1344","200","12","1","0","0.3","0.9","22.23","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","104.29999999999998","6.585","5.245","0.009375","0.04096722399932722","0","0","100","0.1697624009184503","0.03430987390031968","39658.054960173045","40422.92570000001","133750.5","0","75135.53660883517","0.5215000000000001","0.2797302182011703","0.661875","0.009375","0.636784940365135","0.1697624009184503","0.5215000000000021","2.337318971581136E-15"
"326","873","200","12","1","0","0.3","0.9","32.07","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","101.09999999999997","5.885","4.79","0.009375","0.04096722399932722","0","0","100","0.1727782842825354","0.023178403953946658","22183.82229410908","22165.770499999995","68985","0","0","0.5055","0.30122822279968264","0.5240625","0.009375","0.666238616125623","0.17277828428253536","0.5054999999999997","0.30122822279968264"
"324","1151","200","12","1","0","0.3","0.9","21.26","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","99.54000000000009","6.03","4.425","0","0","0","0","100","0.1559609381906635","0.039121130049066824","28143.840410614786","28401.33889999999","85224","0","2872.240515887962","0.4976999999999998","0.29869685141498586","0.5109375","0","0.49819632478851883","0.1559609381906635","0.49769999999999975","0.29869685141498575"
"312","2947","200","12","1","0","0.3","0.9","14.46","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","101.20000000000003","6.2","4.53","0","0","0","0","100","0.15261768781576437","0.049577319967854","67799.80884139737","71822.54410000004","239438.25","0","8721.611781888165","0.5060000000000001","0.28689990900825457","0.5596875","0","0.6565609826737235","0.15261768781576437","0.5060000000000001","0.2868999090082547"
"323","3000","200","12","1","0","0.3","0.9","4.6","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","102.86999999999996","6.105","5.27","0.4753125","0.2278071588027006","69","11.5","19.5","0.45020244598770054","0.22341374599303304","54710.08950391506","62114.46920000001","275983.5","0","0","0.5143499999999999","0.2839873617047775","0.5559375","0.42375","0.5261812278212216","0.4502024459877006","0.5143499999999999","0.28398736170477756"
"325","3000","200","12","1","0","0.3","0.9","12.5","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","97.69000000000001","6.655","5.415","0.4396875","0.20297116807343726","56.49999999999999","22.5","21","0.2713104477974239","0.15536444680472056","74901.27907361145","81614.23099999978","304643.25","0","170728.41420904757","0.4884500000000001","0.28464223776099695","0.6421875","0.403125","0.6173910730342964","0.2713104477974239","0.4884500000000002","5.008540653388149E-16"
"328","3000","200","12","1","0","0.3","0.9","13.03","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","100.85","6.005","5.28","0.466875","0.1832013524861751","61.5","23","15.5","0.2699998705521592","0.11099025341342451","79429.09526307667","86554.79910000012","314742","0","168875.17482859103","0.5042499999999999","0.2815524755394846","0.6646875","0.45","0.7345700135603775","0.2699998705521591","0.5042499999999991","7.791063238603787E-16"
"327","3000","200","12","1","0","0.3","0.9","6.71","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","106.34","6.105","5.89","0.5690625","0.13208523722663382","87","9.5","3.5000000000000004","0.5974262572718138","0.21796995978614317","43646.36273323023","51271.683899999814","334218.75","0","170710.4252352141","0.5316999999999998","0.28461224614072084","0.665625","0.49053749999999957","0.5975318650257097","0.565825571164653","0.5317000000000006","4.452036136345021E-16"
"317","3000","200","12","1","0","0.3","0.9","5.68","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","101.10999999999994","6.2","5.5","0.5034375","0.2123130921285729","73.5","11","15.5","0.7230947201245961","0.18374041956226875","25854.13780982459","33967.420599999976","291737.25","0","11880.517105081834","0.5055499999999999","0.29064250001345365","0.58125","0.4509375","0.7230947201245961","0.6520123491158156","0.5055500000000002","0.258395152888347"
"329","3000","200","12","1","0","0.3","0.9","11.47","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","104.22000000000007","6.085","5.445","0.3815625","0.240262424249572","45","22","33","0.20254384912909804","0.11447439581283865","71776.76703451955","77141.85159999997","270194.25","0","0","0.5210999999999995","0.28972312202719674","0.5925","0.3590625","0.6001778734868454","0.20254384912909804","0.5210999999999998","0.28972312202719674"
"330","3000","200","12","1","0","0.3","0.9","9.96","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","100.12000000000005","6.235","4.92","0.51","0.15744704781075328","72","20","8","0.4369300161280881","0.18792112329334912","74944.42930559932","82544.6058000001","314918.25","0","167109.44019052657","0.5006","0.27860860318526465","0.6178125","0.48375","0.5804534035113484","0.4369300161280881","0.5006000000000015","1.669513551129383E-15"
"322","3000","200","12","1","0","0.3","0.9","0.92","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","101.23000000000003","6.625","5.375","0.5428125","0.182629099636174","79.5","12.5","8","0.8971803831212859","0.07081952901293101","21625.84391539512","30631.091199999966","307158.75","0","11668.23068403492","0.5061499999999999","0.2816920830414678","0.5915625","0.4621875","0.8971803831212859","0.6127425324478878","0.5061499999999999","0.2540029621377196"
"331","2924","200","12","1","0","0.3","0.9","10.6","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","101.23999999999995","6.49","5.04","0","0","0","0","100","0.1693904287223447","0.039217478789855854","76934.79621425549","77826.66159999986","296946.59289062436","42433.34289062492","0","0.5062000000000002","0.2911000794939895","0.6264175781249999","0","0.634397755113773","0.16939042872234467","0.5061999999999999","0.2911000794939896"
"333","1692","200","12","1","0","0.3","0.9","18.49","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","98.83000000000003","6.925","4.945","0","0","0","0","100","0.15998936775190975","0.04133178324067354","45826.84042929414","45955.48559999996","158829.75","0","100899.47418999732","0.4941500000000005","0.2983426203134198","0.6553125","0","0.6484306843597185","0.15998936775190975","0.49415000000000103","9.46057678973317E-16"
"334","1263","200","12","1","0","0.3","0.9","22.83","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","92.46000000000004","5.785","4.365","0","0","0","0","100","0.1513265069340811","0.03407176266201928","29070.36316837888","29182.64580000004","91053.75","0","2621.2016311952457","0.46229999999999954","0.28316891278145123","0.5203125","0","0.5890985387215864","0.15132650693408106","0.4622999999999999","0.28316891278145134"
"337","1033","200","12","1","0","0.3","0.9","27.37","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","100.27999999999994","6.285","5.34","0","0","0","0","100","0.13915433817749304","0.03139130283283359","26811.17105388287","24643.02689999996","85605.04520751952","11049.795207519526","0","0.5014000000000002","0.2970475149376835","0.644840625","0","0.6076905671146623","0.13915433817749304","0.5013999999999997","0.2970475149376834"
"338","813","200","12","1","0","0.3","0.9","31.41","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","105.75","6.75","5.16","0","0","0","0","100","0.16640763409197185","0.03423306872635366","24734.93886017163","23200.836299999995","78962.5120507812","9292.01205078126","0","0.5287499999999998","0.2786632439299951","0.6496732421875001","0","0.6179558623669335","0.16640763409197182","0.5287499999999998","0.2786632439299951"
